run,model_as,phi,top_category,top_conf,det_conf,focal_site,pollinator,plant,Y,O_l,n,R,camera,det_category,recurrent,locally unique,possibly missing,phantom,model-elusive,weakly-supported,locally absent,possibly forbidden
A-degree,evidence,0.9624958759796081,possibly missing,0.6157868965603799,0.6157868965603799,Dune system 1,Unknown insect,Daucus carota,1,0,1,1,1,possibly missing,0.07771375292776284,0.0034271679463033153,0.6157868965603799,0.027156134328077185,0.029613239665563555,0.0013059406082518593,0.23464887827134656,0.010347989692314782
A-degree,evidence,0.2655036923725017,possibly forbidden,0.5318369889819009,0.5318369889819009,Dune system 1,Unknown insect,Limonium sp.,0,0,0,0,0,possibly forbidden,0.0014298818713175065,0.0042907242983634165,0.06753612342219846,0.20265931864559736,0.0037524258648632784,0.011260108376184226,0.17723442853957486,0.5318369889819009
A-degree,evidence,0.07214848660497997,possibly forbidden,0.671842390467904,0.671842390467904,Dune system 1,Unknown insect,Salvia rosmarinus,0,0,0,1,0,possibly forbidden,1.225226987170597e-4,0.0017381398615055616,0.018046262750137952,0.25600912292711614,3.215351931660768e-4,0.004561384477903545,0.04735864162354969,0.671842390467904
A-degree,evidence,0.1419256537250022,possibly forbidden,0.6213178635568442,0.6213178635568442,Dune system 1,Unknown insect,Sedum sediforme,0,0,0,1,0,possibly forbidden,4.898883835353422e-4,0.0032770762133126153,0.03539260092247516,0.2367564827181536,0.001285609586462049,0.008600001014511716,0.09288047760470529,0.6213178635568442
A-degree,evidence,0.8920796161561667,locally absent,0.5190787276377125,0.07814341800937115,Dune system 1,Unknown insect,Teucrium capitatum,0,0,0,1,0,possibly forbidden,0.04201615023082236,0.006325216996607951,0.1977977151755843,0.029776965834462103,0.11026259723318779,0.016599208882251887,0.5190787276377125,0.07814341800937115
A-degree,evidence,0.5921193886852084,locally absent,0.36762728450647764,0.29533980488812805,Dune system 1,Ancistrocerus ebusianus,Asteriscus aquaticus,0,0,0,2,0,possibly forbidden,0.012914121134463184,0.010374784943599048,0.14008633573275095,0.11254080642666354,0.033890409507945106,0.02722645285997238,0.36762728450647764,0.29533980488812805
A-degree,evidence,0.9999999999999881,model-elusive,0.7235305419246977,0.7235305419246977,Dune system 1,Ancistrocerus ebusianus,Cakile maritima,0,1,1,1,1,model-elusive,0.27570516846982424,4.295734643873685e-12,2.108797633534595e-4,3.285696492949455e-15,0.7235305419246977,1.1273256979898816e-11,5.534098265436765e-4,8.622623135206086e-15
A-degree,evidence,0.9999999999991644,recurrent,0.7041914037445836,0.019892547995917262,Dune system 1,Ancistrocerus ebusianus,Daucus carota,1,0,1,2,0,possibly missing,0.7041914037445836,2.1417435298833964e-11,0.019892547995917262,6.050164165111541e-13,0.2683358868140341,8.161227847477843e-12,0.007580161415050863,2.3054472945604786e-13
A-degree,evidence,0.9958210872318403,model-elusive,0.6008352791903019,0.6008352791903019,Dune system 1,Ancistrocerus ebusianus,Limonium sp.,0,1,1,1,0,model-elusive,0.22895148479995564,0.006759979920906691,0.03905155441969465,0.001153029096919759,0.6008352791903019,0.017740153232234435,0.10248263566874695,0.00302588367123994
A-degree,evidence,0.364818437022973,possibly forbidden,0.45992477620710176,0.45992477620710176,Dune system 1,Ancistrocerus ebusianus,Salvia rosmarinus,0,0,0,1,0,possibly forbidden,0.003667998813596082,0.007155764710654499,0.0898354979433009,0.17525678676992523,0.00962589560474921,0.01877880762163565,0.23575447232903668,0.45992477620710176
A-degree,evidence,0.5921193886852084,locally absent,0.36762728450647764,0.29533980488812805,Dune system 1,Ancistrocerus ebusianus,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.012914121134463184,0.010374784943599048,0.14008633573275095,0.11254080642666354,0.033890409507945106,0.02722645285997238,0.36762728450647764,0.29533980488812805
A-degree,evidence,0.9999999999998955,model-elusive,0.7041914037633237,0.019892547996446654,Dune system 1,Ancistrocerus ebusianus,Teucrium capitatum,0,0,2,3,0,locally absent,0.26833588682117515,1.0201811558192643e-12,0.0075801614152525894,2.8818872963728874e-14,0.7041914037633237,2.6772520392995998e-12,0.019892547996446654,7.562910368649086e-14
A-degree,evidence,0.5962897943684976,locally absent,0.3769586311133349,0.2923200810605191,Dune system 1,Anthophora balearica,Asteriscus aquaticus,0,0,0,1,0,possibly forbidden,0.011762423176990798,0.009121405408362452,0.1436420950811402,0.11139012457098327,0.03086801913373359,0.02393722045493564,0.3769586311133349,0.2923200810605191
A-degree,evidence,0.9999999999999881,model-elusive,0.7235305419246977,0.7235305419246977,Dune system 1,Anthophora balearica,Cakile maritima,0,1,1,1,0,model-elusive,0.27570516846982424,4.295734643873685e-12,2.108797633534595e-4,3.285696492949455e-15,0.7235305419246977,1.1273256979898816e-11,5.534098265436765e-4,8.622623135206086e-15
A-degree,evidence,0.9999999999961567,recurrent,0.7041914036674901,2.782812874194799e-12,Dune system 1,Anthophora balearica,Daucus carota,1,0,0,1,0,phantom,0.7041914036674901,9.85109049197684e-11,0.01989254799373947,2.782812874194799e-12,0.2683358867846572,3.753810525367745e-11,0.0075801614142210014,1.0604056744569657e-12
A-degree,evidence,0.778618946190895,possibly missing,0.4755803265341699,0.1602984682874486,Dune system 1,Anthophora balearica,Limonium sp.,1,0,0,1,0,phantom,0.06596954904231549,0.022235607898589364,0.4755803265341699,0.1602984682874486,0.025138048193800888,0.008472996876402173,0.1812224176456172,0.06108258552165648
A-degree,evidence,0.9159406180107195,model-elusive,0.3342685067630353,0.3342685067630353,Dune system 1,Anthophora balearica,Salvia rosmarinus,0,1,1,1,1,model-elusive,0.127374795715052,0.03146852338519026,0.09387939664146763,0.023193332495766814,0.3342685067630353,0.08258255695684834,0.24636683854912583,0.06086604949351374
A-degree,evidence,0.5962897943684976,locally absent,0.3769586311133349,0.2923200810605191,Dune system 1,Anthophora balearica,Sedum sediforme,0,0,0,1,0,possibly forbidden,0.011762423176990798,0.009121405408362452,0.1436420950811402,0.11139012457098327,0.03086801913373359,0.02393722045493564,0.3769586311133349,0.2923200810605191
A-degree,evidence,0.9999999999952585,model-elusive,0.704191403644465,3.4332437802038576e-12,Dune system 1,Anthophora balearica,Teucrium capitatum,0,0,0,2,0,possibly forbidden,0.2683358867758834,4.63119412655859e-11,0.007580161413973152,1.3082558371358916e-12,0.704191403644465,1.2153600219918104e-10,0.019892547993089035,3.4332437802038576e-12
A-degree,evidence,0.5480663922906952,locally absent,0.3420408395694067,0.32723787260444737,Dune system 1,Eristalis similis,Asteriscus aquaticus,0,0,0,2,0,possibly forbidden,0.010672866375140706,0.010210962210212548,0.13033648454726607,0.1246957351048574,0.028008705223604186,0.026796534365065044,0.3420408395694067,0.32723787260444737
A-degree,evidence,0.9999999999998931,model-elusive,0.7235305418347546,1.0121630005993007e-10,Dune system 1,Eristalis similis,Cakile maritima,0,1,0,1,1,weakly-supported,0.275705168435551,3.856901048804605e-11,2.1087976332724475e-4,2.950044008836361e-14,0.7235305418347546,1.0121630005993007e-10,5.534098264748814e-4,7.741773403311059e-14
A-degree,evidence,0.9999999999991644,recurrent,0.7041914037445836,0.019892547995917262,Dune system 1,Eristalis similis,Daucus carota,1,0,1,2,0,possibly missing,0.7041914037445836,2.1417435298833964e-11,0.019892547995917262,6.050164165111541e-13,0.2683358868140341,8.161227847477843e-12,0.007580161415050863,2.3054472945604786e-13
A-degree,evidence,0.778618946190895,locally absent,0.4755803265341699,0.1602984682874486,Dune system 1,Eristalis similis,Limonium sp.,0,0,0,1,0,possibly forbidden,0.025138048193800888,0.008472996876402173,0.1812224176456172,0.06108258552165648,0.06596954904231549,0.022235607898589364,0.4755803265341699,0.1602984682874486
A-degree,evidence,0.3351602619578714,possibly forbidden,0.48139978481030526,0.48139978481030526,Dune system 1,Eristalis similis,Salvia rosmarinus,0,0,0,1,0,possibly forbidden,0.0030381102459944042,0.006739030847082894,0.08269895391257608,0.18343995323182335,0.00797288482080776,0.017685176770165643,0.2170261053612446,0.48139978481030526
A-degree,evidence,0.5480663922906952,locally absent,0.3420408395694067,0.32723787260444737,Dune system 1,Eristalis similis,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.010672866375140706,0.010210962210212548,0.13033648454726607,0.1246957351048574,0.028008705223604186,0.026796534365065044,0.3420408395694067,0.32723787260444737
A-degree,evidence,0.9999999999998955,model-elusive,0.7041914037633237,0.019892547996446654,Dune system 1,Eristalis similis,Teucrium capitatum,0,0,2,3,0,locally absent,0.26833588682117515,1.0201811558192643e-12,0.0075801614152525894,2.8818872963728874e-14,0.7041914037633237,2.6772520392995998e-12,0.019892547996446654,7.562910368649086e-14
A-degree,evidence,0.8708063001784807,possibly missing,0.5036750609374967,0.09354708470958693,Dune system 1,Eupeodes corollae,Asteriscus aquaticus,1,0,0,2,0,phantom,0.10699055350099775,0.019871252614441927,0.5036750609374967,0.09354708470958693,0.0407693205309671,0.007572046696463215,0.191928065898114,0.03564661511193242
A-degree,evidence,0.9999999999999881,recurrent,0.7235305419246977,0.7235305419246977,Dune system 1,Eupeodes corollae,Cakile maritima,1,1,1,1,1,recurrent,0.7235305419246977,1.1273256979898816e-11,5.534098265436765e-4,8.622623135206086e-15,0.27570516846982424,4.295734643873685e-12,2.108797633534595e-4,3.285696492949455e-15
A-degree,evidence,0.9999999999999768,recurrent,0.7235305419139654,0.7235305419139654,Dune system 1,Eupeodes corollae,Daucus carota,1,1,1,2,1,recurrent,0.7235305419139654,2.20056201847548e-11,5.534098265354676e-4,1.683153059031285e-14,0.2757051684657346,8.385358832512459e-12,2.1087976335033143e-4,6.413744421434768e-15
A-degree,evidence,0.9998514213993471,recurrent,0.6814668458310251,0.6814668458310251,Dune system 1,Eupeodes corollae,Limonium sp.,1,1,1,1,0,recurrent,0.6814668458310251,0.0018009603606032312,0.04070856219058681,1.075833803080967e-4,0.25967657292896523,6.862655421659681e-4,0.015512214546000684,4.0995220344801985e-5
A-degree,evidence,0.5962897943684976,possibly missing,0.3769586311133349,0.2923200810605191,Dune system 1,Eupeodes corollae,Salvia rosmarinus,1,0,0,1,0,phantom,0.03086801913373359,0.02393722045493564,0.3769586311133349,0.2923200810605191,0.011762423176990798,0.009121405408362452,0.1436420950811402,0.11139012457098327
A-degree,evidence,0.8708063001784807,possibly missing,0.5036750609374967,0.09354708470958693,Dune system 1,Eupeodes corollae,Sedum sediforme,1,0,0,2,0,phantom,0.10699055350099775,0.019871252614441927,0.5036750609374967,0.09354708470958693,0.0407693205309671,0.007572046696463215,0.191928065898114,0.03564661511193242
A-degree,evidence,0.9999999999999999,model-elusive,0.7235305419358825,0.7235305419358825,Dune system 1,Eupeodes corollae,Teucrium capitatum,0,1,3,3,1,model-elusive,0.27570516847408627,3.370158251533494e-14,2.1087976335671939e-4,2.5777470132007244e-17,0.7235305419358825,8.844275352679517e-14,5.534098265522315e-4,6.764757816319365e-17
A-degree,evidence,0.994624936661772,locally absent,0.6525870129712884,0.6525870129712884,Dune system 1,Exoprosopa cf. bowdeni,Asteriscus aquaticus,0,0,2,2,0,locally absent,0.02560849545868861,1.527278173702955e-4,0.24867175872610778,0.0014830662353100248,0.06720413947963062,4.00802208686199e-4,0.6525870129712884,0.0038919971029180295
A-degree,evidence,0.9999999999999881,model-elusive,0.7235305419246977,0.7235305419246977,Dune system 1,Exoprosopa cf. bowdeni,Cakile maritima,0,1,1,1,1,model-elusive,0.27570516846982424,4.295734643873685e-12,2.108797633534595e-4,3.285696492949455e-15,0.7235305419246977,1.1273256979898816e-11,5.534098265436765e-4,8.622623135206086e-15
A-degree,evidence,0.9999999999991644,recurrent,0.7041914037445836,0.019892547995917262,Dune system 1,Exoprosopa cf. bowdeni,Daucus carota,1,0,1,2,0,possibly missing,0.7041914037445836,2.1417435298833964e-11,0.019892547995917262,6.050164165111541e-13,0.2683358868140341,8.161227847477843e-12,0.007580161415050863,2.3054472945604786e-13
A-degree,evidence,0.9970404431857365,model-elusive,0.6153324030558457,0.6153324030558457,Dune system 1,Exoprosopa cf. bowdeni,Limonium sp.,0,1,1,1,1,model-elusive,0.2344756910995891,0.005442374616552229,0.03518139330060951,8.165892207258892e-4,0.6153324030558457,0.014282373731061317,0.09232620738207865,0.0021429675935376413
A-degree,evidence,0.3937092246562066,possibly forbidden,0.4390054205280981,0.4390054205280981,Dune system 1,Exoprosopa cf. bowdeni,Salvia rosmarinus,0,0,0,1,0,possibly forbidden,0.004354499330014393,0.00752938491361273,0.09674680917815436,0.16728535481569526,0.011427472606125188,0.019759295689453546,0.25389176293884647,0.4390054205280981
A-degree,evidence,0.6335979115411436,locally absent,0.39117313792887604,0.26530587214533036,Dune system 1,Exoprosopa cf. bowdeni,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.015350222004269838,0.010411001271789068,0.1490586086478918,0.10109621631352604,0.04028344665083548,0.02732149503748135,0.39117313792887604,0.26530587214533036
A-degree,evidence,0.9999999999999967,model-elusive,0.7041914037659149,0.01989254799651985,Dune system 1,Exoprosopa cf. bowdeni,Teucrium capitatum,0,0,3,3,1,locally absent,0.26833588682216253,3.2800778025358926e-14,0.007580161415280481,9.26581960108029e-16,0.7041914037659149,8.607878057547968e-14,0.01989254799651985,2.43162052947871e-15
A-degree,evidence,0.40157615172517613,possibly forbidden,0.43330910488777113,0.43330910488777113,Dune system 1,Lydella nigrescens,Asteriscus aquaticus,0,0,0,2,0,possibly forbidden,0.005189584607709767,0.008856094110956827,0.0967556261317574,0.1651147433870528,0.013618979232125931,0.023240966453401946,0.2539149011892243,0.43330910488777113
A-degree,evidence,0.9999998295020168,model-elusive,0.7143656402147128,0.7143656402147128,Dune system 1,Lydella nigrescens,Cakile maritima,0,1,1,1,0,model-elusive,0.27221283383632133,3.461286765731718e-6,0.003699706071259918,4.704312974916237e-8,0.7143656402147128,9.083423075693093e-6,0.009709104669881306,1.234548534224184e-7
A-degree,evidence,0.9999996819595636,recurrent,0.5717892764321783,0.15229358042158295,Dune system 1,Lydella nigrescens,Daucus carota,1,0,1,2,1,possibly missing,0.5717892764321783,8.64620785982569e-7,0.15229358042158295,2.3028797606320128e-7,0.21788335067185005,3.294683577941424e-7,0.05803228034480847,8.775246041194446e-8
A-degree,evidence,0.6180021958529918,locally absent,0.38954602526528614,0.27659847959137207,Dune system 1,Lydella nigrescens,Limonium sp.,0,0,0,1,0,possibly forbidden,0.012910786872654765,0.009167348112132791,0.1484385886970531,0.1053993245556361,0.03388165943529847,0.0240577874705666,0.38954602526528614,0.27659847959137207
A-degree,evidence,0.24171647332233237,possibly forbidden,0.5490609325531883,0.5490609325531883,Dune system 1,Lydella nigrescens,Salvia rosmarinus,0,0,0,1,0,possibly forbidden,0.0014962627494098256,0.005219471033593017,0.05997772032999456,0.20922259412447933,0.00392662859369181,0.013697409905136208,0.1573989807105069,0.5490609325531883
A-degree,evidence,0.40157615172517613,possibly forbidden,0.43330910488777113,0.43330910488777113,Dune system 1,Lydella nigrescens,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.005189584607709767,0.008856094110956827,0.0967556261317574,0.1651147433870528,0.013618979232125931,0.023240966453401946,0.2539149011892243,0.43330910488777113
A-degree,evidence,0.9999999999998955,model-elusive,0.7041914037633237,0.019892547996446654,Dune system 1,Lydella nigrescens,Teucrium capitatum,0,0,2,3,0,locally absent,0.26833588682117515,1.0201811558192643e-12,0.0075801614152525894,2.8818872963728874e-14,0.7041914037633237,2.6772520392995998e-12,0.019892547996446654,7.562910368649086e-14
A-degree,evidence,0.452654247529255,possibly forbidden,0.3963242754294489,0.3963242754294489,Dune system 1,Meliscaeva auricollis,Asteriscus aquaticus,0,0,0,2,0,possibly forbidden,0.0068046376782861205,0.009460073226142717,0.10862986029175183,0.15102147704129606,0.017857348174850893,0.02482598329928482,0.2850763448589386,0.3963242754294489
A-degree,evidence,0.9999999999891024,model-elusive,0.7223308482159239,0.7223308482159239,Dune system 1,Meliscaeva auricollis,Cakile maritima,0,1,1,1,0,model-elusive,0.27524801878930105,1.2389031535032972e-9,6.680282062657176e-4,3.006823645859857e-12,0.7223308482159239,3.2512421693848882e-9,0.0017531002874663902,7.890779683367046e-12
A-degree,evidence,0.9999999999999768,recurrent,0.7235305419139654,0.7235305419139654,Dune system 1,Meliscaeva auricollis,Daucus carota,1,1,1,2,0,recurrent,0.7235305419139654,2.20056201847548e-11,5.534098265354676e-4,1.683153059031285e-14,0.2757051684657346,8.385358832512459e-12,2.1087976335033143e-4,6.413744421434768e-15
A-degree,evidence,0.678389418475269,possibly missing,0.4236059492751361,0.23287306079907033,Dune system 1,Meliscaeva auricollis,Limonium sp.,1,0,0,1,0,phantom,0.04362341378794812,0.023981527900368706,0.4236059492751361,0.23287306079907033,0.016622934279513574,0.00913828899654533,0.1614173042357572,0.08873752072566062
A-degree,evidence,0.6378501125000724,weakly-supported,0.2788990672624728,0.2788990672624728,Dune system 1,Meliscaeva auricollis,Salvia rosmarinus,0,1,0,1,1,weakly-supported,0.03593254882950471,0.1062759757468258,0.03378455783251938,0.09992296582862681,0.09429745793899653,0.2788990672624728,0.08866050488975304,0.26222692167130085
A-degree,evidence,0.452654247529255,possibly forbidden,0.3963242754294489,0.3963242754294489,Dune system 1,Meliscaeva auricollis,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.0068046376782861205,0.009460073226142717,0.10862986029175183,0.15102147704129606,0.017857348174850893,0.02482598329928482,0.2850763448589386,0.3963242754294489
A-degree,evidence,0.9999999999998955,model-elusive,0.7041914037633237,0.019892547996446654,Dune system 1,Meliscaeva auricollis,Teucrium capitatum,0,0,2,3,0,locally absent,0.26833588682117515,1.0201811558192643e-12,0.0075801614152525894,2.8818872963728874e-14,0.7041914037633237,2.6772520392995998e-12,0.019892547996446654,7.562910368649086e-14
A-degree,evidence,0.23707306829288377,possibly forbidden,0.5524231476165454,0.5524231476165454,Dune system 1,Mordellistena sp.,Asteriscus aquaticus,0,0,0,2,0,possibly forbidden,0.0016613161243746524,0.006062056711509962,0.05768889131102134,0.21050378409057077,0.0043597766499926536,0.015908599762565232,0.15139242773342,0.5524231476165454
A-degree,evidence,0.9995635179669943,model-elusive,0.6661680267079676,0.6661680267079676,Dune system 1,Mordellistena sp.,Cakile maritima,0,1,1,1,0,model-elusive,0.25384687637947123,0.0014946332881517397,0.020454106172180155,1.2043239767358723e-4,0.6661680267079676,0.003922352413474908,0.053677523005748705,3.1604963533209325e-4
A-degree,evidence,0.994428275458327,possibly missing,0.5168593348643121,0.5168593348643121,Dune system 1,Mordellistena sp.,Daucus carota,1,0,1,2,0,possibly missing,0.20161648330292753,0.0015737372710168183,0.5168593348643121,0.004034396324266804,0.076827035314167,5.996809730778313e-4,0.19695200373282573,0.001537328217406175
A-degree,evidence,0.7620186484018904,locally unique,0.28644623870660596,0.28644623870660596,Dune system 1,Mordellistena sp.,Limonium sp.,1,1,0,1,0,locally unique,0.16566160036232863,0.28644623870660596,0.09965763518264299,0.17231847751094573,0.06312623557725372,0.10915186564214407,0.03797507293091503,0.06566287408716392
A-degree,evidence,0.1419256537250022,possibly forbidden,0.6213178635568442,0.6213178635568442,Dune system 1,Mordellistena sp.,Salvia rosmarinus,0,0,0,1,0,possibly forbidden,4.898883835353422e-4,0.0032770762133126153,0.03539260092247516,0.2367564827181536,0.001285609586462049,0.008600001014511716,0.09288047760470529,0.6213178635568442
A-degree,evidence,0.8103451229351274,model-elusive,0.22713940868453414,0.22713940868453414,Dune system 1,Mordellistena sp.,Sedum sediforme,0,1,1,2,1,model-elusive,0.08655268203456622,0.055655842541764304,0.0813786994524421,0.05232882420870411,0.22713940868453414,0.1460571165169352,0.21356137370488545,0.1373260528561685
A-degree,evidence,0.9989557510620413,model-elusive,0.3694865591582112,7.561238976209819e-4,Dune system 1,Mordellistena sp.,Teucrium capitatum,0,0,0,3,0,possibly forbidden,0.1407948222462909,3.015390087906053e-4,0.1345315619420575,2.8812504033775736e-4,0.3694865591582112,7.913260518566655e-4,0.35304994265483436,7.561238976209819e-4
A-degree,evidence,0.452654247529255,possibly forbidden,0.3963242754294489,0.3963242754294489,Dune system 1,Sarcophaga sp.,Asteriscus aquaticus,0,0,0,2,0,possibly forbidden,0.0068046376782861205,0.009460073226142717,0.10862986029175183,0.15102147704129606,0.017857348174850893,0.02482598329928482,0.2850763448589386,0.3963242754294489
A-degree,evidence,0.9999999999891024,model-elusive,0.7223308482159239,0.7223308482159239,Dune system 1,Sarcophaga sp.,Cakile maritima,0,1,1,1,1,model-elusive,0.27524801878930105,1.2389031535032972e-9,6.680282062657176e-4,3.006823645859857e-12,0.7223308482159239,3.2512421693848882e-9,0.0017531002874663902,7.890779683367046e-12
A-degree,evidence,0.9999999999999989,recurrent,0.7235305419348729,0.7235305419348729,Dune system 1,Sarcophaga sp.,Daucus carota,1,1,2,2,1,recurrent,0.7235305419348729,1.0980632045382821e-12,5.534098265514594e-4,8.39880187975215e-16,0.2757051684737015,4.1842283532690224e-13,2.1087976335642516e-4,3.2004082108848164e-16
A-degree,evidence,0.9261495102135346,recurrent,0.36995797764374655,0.20338063421525734,Dune system 1,Sarcophaga sp.,Limonium sp.,1,1,0,1,0,locally unique,0.36995797764374655,0.20338063421525734,0.09727138541933766,0.053473954484181734,0.1409744587722467,0.07749927441992228,0.03706577974302409,0.02037653530228367
A-degree,evidence,0.27359400155269764,possibly forbidden,0.5259789259397241,0.5259789259397241,Dune system 1,Sarcophaga sp.,Salvia rosmarinus,0,0,0,1,0,possibly forbidden,0.0019515037680102986,0.005771869067874316,0.06776560289401379,0.20042707250757832,0.005121313418508223,0.015147062994049665,0.17783664941024135,0.5259789259397241
A-degree,evidence,0.452654247529255,possibly forbidden,0.3963242754294489,0.3963242754294489,Dune system 1,Sarcophaga sp.,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.0068046376782861205,0.009460073226142717,0.10862986029175183,0.15102147704129606,0.017857348174850893,0.02482598329928482,0.2850763448589386,0.3963242754294489
A-degree,evidence,0.9999999999998955,model-elusive,0.7041914037633237,0.019892547996446654,Dune system 1,Sarcophaga sp.,Teucrium capitatum,0,0,2,3,0,locally absent,0.26833588682117515,1.0201811558192643e-12,0.0075801614152525894,2.8818872963728874e-14,0.7041914037633237,2.6772520392995998e-12,0.019892547996446654,7.562910368649086e-14
A-degree,evidence,0.23707306829288377,possibly forbidden,0.5524231476165454,0.5524231476165454,Dune system 1,Sphaerophoria sp.,Asteriscus aquaticus,0,0,0,2,0,possibly forbidden,0.0016613161243746524,0.006062056711509962,0.05768889131102134,0.21050378409057077,0.0043597766499926536,0.015908599762565232,0.15139242773342,0.5524231476165454
A-degree,evidence,0.9995635179669943,model-elusive,0.6661680267079676,0.6661680267079676,Dune system 1,Sphaerophoria sp.,Cakile maritima,0,1,1,1,1,model-elusive,0.25384687637947123,0.0014946332881517397,0.020454106172180155,1.2043239767358723e-4,0.6661680267079676,0.003922352413474908,0.053677523005748705,3.1604963533209325e-4
A-degree,evidence,0.9972469608254605,recurrent,0.6483671510155181,0.02871869370273706,Dune system 1,Sphaerophoria sp.,Daucus carota,1,1,0,2,1,locally unique,0.6483671510155181,0.02871869370273706,0.04500467555941049,0.001993431484857616,0.2470637578415285,0.01094341126842226,0.017149271437844057,7.596076896819114e-4
A-degree,evidence,0.8454706017958025,possibly missing,0.5810049261517647,0.5810049261517647,Dune system 1,Sphaerophoria sp.,Limonium sp.,1,0,1,1,0,possibly missing,0.02615058401568656,0.005036184279892173,0.5810049261517647,0.11189225731517986,0.009964819387513193,0.0019190648561139274,0.22139502310483203,0.0426371408890176
A-degree,evidence,0.1419256537250022,possibly forbidden,0.6213178635568442,0.6213178635568442,Dune system 1,Sphaerophoria sp.,Salvia rosmarinus,0,0,0,1,0,possibly forbidden,4.898883835353422e-4,0.0032770762133126153,0.03539260092247516,0.2367564827181536,0.001285609586462049,0.008600001014511716,0.09288047760470529,0.6213178635568442
A-degree,evidence,0.23707306829288377,possibly forbidden,0.5524231476165454,0.5524231476165454,Dune system 1,Sphaerophoria sp.,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.0016613161243746524,0.006062056711509962,0.05768889131102134,0.21050378409057077,0.0043597766499926536,0.015908599762565232,0.15139242773342,0.5524231476165454
A-degree,evidence,0.9989557510620413,model-elusive,0.3694865591582112,7.561238976209819e-4,Dune system 1,Sphaerophoria sp.,Teucrium capitatum,0,0,0,3,0,possibly forbidden,0.1407948222462909,3.015390087906053e-4,0.1345315619420575,2.8812504033775736e-4,0.3694865591582112,7.913260518566655e-4,0.35304994265483436,7.561238976209819e-4
A-degree,evidence,0.5921193886852084,locally absent,0.36762728450647764,0.29533980488812805,Dune system 1,Anaspis sp.,Asteriscus aquaticus,0,0,0,2,0,possibly forbidden,0.012914121134463184,0.010374784943599048,0.14008633573275095,0.11254080642666354,0.033890409507945106,0.02722645285997238,0.36762728450647764,0.29533980488812805
A-degree,evidence,0.9999999999995719,recurrent,0.7041914037550291,0.019892547996212335,Dune system 1,Anaspis sp.,Cakile maritima,1,0,1,1,1,possibly missing,0.7041914037550291,1.0971935803080916e-11,0.019892547996212335,3.099437999531089e-13,0.26833588681801446,4.180914603800309e-12,0.007580161415163302,1.1810573656632597e-13
A-degree,evidence,0.9999999999999989,recurrent,0.7235305419348729,0.7235305419348729,Dune system 1,Anaspis sp.,Daucus carota,1,1,2,2,0,recurrent,0.7235305419348729,1.0980632045382821e-12,5.534098265514594e-4,8.39880187975215e-16,0.2757051684737015,4.1842283532690224e-13,2.1087976335642516e-4,3.2004082108848164e-16
A-degree,evidence,0.9958210872318403,recurrent,0.6008352791903019,0.6008352791903019,Dune system 1,Anaspis sp.,Limonium sp.,1,1,1,1,1,recurrent,0.6008352791903019,0.017740153232234435,0.10248263566874695,0.00302588367123994,0.22895148479995564,0.006759979920906691,0.03905155441969465,0.001153029096919759
A-degree,evidence,0.364818437022973,possibly forbidden,0.45992477620710176,0.45992477620710176,Dune system 1,Anaspis sp.,Salvia rosmarinus,0,0,0,1,0,possibly forbidden,0.003667998813596082,0.007155764710654499,0.0898354979433009,0.17525678676992523,0.00962589560474921,0.01877880762163565,0.23575447232903668,0.45992477620710176
A-degree,evidence,0.8988621456576578,model-elusive,0.31036103267463777,0.24933396050311482,Dune system 1,Anaspis sp.,Sedum sediforme,0,1,0,2,1,weakly-supported,0.11826472531816803,0.095010034272906,0.03473573154904609,0.027905557097356596,0.31036103267463777,0.24933396050311482,0.09115666133978502,0.07323229724498563
A-degree,evidence,0.9999999999998955,model-elusive,0.7041914037633237,0.019892547996446654,Dune system 1,Anaspis sp.,Teucrium capitatum,0,0,2,3,0,locally absent,0.26833588682117515,1.0201811558192643e-12,0.0075801614152525894,2.8818872963728874e-14,0.7041914037633237,2.6772520392995998e-12,0.019892547996446654,7.562910368649086e-14
A-degree,evidence,0.23707306829288377,possibly forbidden,0.5524231476165454,0.5524231476165454,Dune system 1,Anthomyia confusanea,Asteriscus aquaticus,0,0,0,2,NA,possibly forbidden,0.0016613161243746524,0.006062056711509962,0.05768889131102134,0.21050378409057077,0.0043597766499926536,0.015908599762565232,0.15139242773342,0.5524231476165454
A-degree,evidence,0.9956187693105809,possibly missing,0.538793337048363,0.538793337048363,Dune system 1,Anthomyia confusanea,Cakile maritima,1,0,1,1,NA,possibly missing,0.18105221266535337,0.001066023217629198,0.538793337048363,0.003172378831177803,0.06899091040711157,4.0621382758406204e-4,0.20531007214453986,0.001208851858241265
A-degree,evidence,0.9994972861243057,recurrent,0.6718417181726901,0.6718417181726901,Dune system 1,Anthomyia confusanea,Daucus carota,1,1,1,2,NA,recurrent,0.6718417181726901,0.005244126545564975,0.046634099994549455,3.6400704971864794e-4,0.2560088667454425,0.0019983023645082643,0.017770172301550227,1.3870682597574223e-4
