panel,x,category,y,run,pi_Y,kappa
b,0.5630827067669173,Possibly missing,0.2767997022785988,B-uniform,0.5420954794661755,0.5333663675457
b,0.5654135338345865,Possibly missing,0.2769629241128998,B-uniform,0.5420954794661755,0.5333663675457
b,0.5677443609022557,Possibly missing,0.27711804093468223,B-uniform,0.5420954794661755,0.5333663675457
b,0.5700751879699248,Possibly missing,0.2772650374464646,B-uniform,0.5420954794661755,0.5333663675457
b,0.572406015037594,Possibly missing,0.2774038980560811,B-uniform,0.5420954794661755,0.5333663675457
b,0.5747368421052632,Possibly missing,0.27753460687480014,B-uniform,0.5420954794661755,0.5333663675457
b,0.5770676691729324,Possibly missing,0.2776571477154118,B-uniform,0.5420954794661755,0.5333663675457
b,0.5793984962406016,Possibly missing,0.2777715040902834,B-uniform,0.5420954794661755,0.5333663675457
b,0.5817293233082707,Possibly missing,0.2778776592093843,B-uniform,0.5420954794661755,0.5333663675457
b,0.5840601503759398,Possibly missing,0.277975595978277,B-uniform,0.5420954794661755,0.5333663675457
b,0.586390977443609,Possibly missing,0.27806529699607613,B-uniform,0.5420954794661755,0.5333663675457
b,0.5887218045112782,Possibly missing,0.27814674455337507,B-uniform,0.5420954794661755,0.5333663675457
b,0.5910526315789474,Possibly missing,0.2782199206301375,B-uniform,0.5420954794661755,0.5333663675457
b,0.5933834586466166,Possibly missing,0.2782848068935566,B-uniform,0.5420954794661755,0.5333663675457
b,0.5957142857142858,Possibly missing,0.27834138469587894,B-uniform,0.5420954794661755,0.5333663675457
b,0.5980451127819549,Possibly missing,0.2783896350721944,B-uniform,0.5420954794661755,0.5333663675457
b,0.6003759398496241,Possibly missing,0.27842953873819,B-uniform,0.5420954794661755,0.5333663675457
b,0.6027067669172933,Possibly missing,0.278461076087869,B-uniform,0.5420954794661755,0.5333663675457
b,0.6050375939849624,Possibly missing,0.2784842271912336,B-uniform,0.5420954794661755,0.5333663675457
b,0.6073684210526316,Possibly missing,0.2784989717919307,B-uniform,0.5420954794661755,0.5333663675457
b,0.6096992481203007,Possibly missing,0.2785052893048615,B-uniform,0.5420954794661755,0.5333663675457
b,0.6120300751879699,Possibly missing,0.278503158813753,B-uniform,0.5420954794661755,0.5333663675457
b,0.6143609022556391,Possibly missing,0.2784925590686917,B-uniform,0.5420954794661755,0.5333663675457
b,0.6166917293233083,Possibly missing,0.2784734684836191,B-uniform,0.5420954794661755,0.5333663675457
b,0.6190225563909775,Possibly missing,0.27844586513378805,B-uniform,0.5420954794661755,0.5333663675457
b,0.6213533834586467,Possibly missing,0.2784097267531799,B-uniform,0.5420954794661755,0.5333663675457
b,0.6236842105263158,Possibly missing,0.27836503073188107,B-uniform,0.5420954794661755,0.5333663675457
b,0.626015037593985,Possibly missing,0.2783117541134202,B-uniform,0.5420954794661755,0.5333663675457
b,0.6283458646616542,Possibly missing,0.27824987359206294,B-uniform,0.5420954794661755,0.5333663675457
b,0.6306766917293233,Possibly missing,0.27817936551006683,B-uniform,0.5420954794661755,0.5333663675457
b,0.6330075187969925,Possibly missing,0.2781002058548922,B-uniform,0.5420954794661755,0.5333663675457
b,0.6353383458646616,Possibly missing,0.2780123702563717,B-uniform,0.5420954794661755,0.5333663675457
b,0.6376691729323308,Possibly missing,0.2779158339838365,B-uniform,0.5420954794661755,0.5333663675457
b,0.64,Possibly missing,0.27781057194319764,B-uniform,0.5420954794661755,0.5333663675457
b,0.6423308270676692,Possibly missing,0.27769655867398413,B-uniform,0.5420954794661755,0.5333663675457
b,0.6446616541353384,Possibly missing,0.2775737683463352,B-uniform,0.5420954794661755,0.5333663675457
b,0.6469924812030076,Possibly missing,0.277442174757947,B-uniform,0.5420954794661755,0.5333663675457
b,0.6493233082706767,Possibly missing,0.27730175133097357,B-uniform,0.5420954794661755,0.5333663675457
b,0.6516541353383459,Possibly missing,0.27715247110887964,B-uniform,0.5420954794661755,0.5333663675457
b,0.653984962406015,Possibly missing,0.2769943067532474,B-uniform,0.5420954794661755,0.5333663675457
b,0.6563157894736842,Possibly missing,0.2768272305405335,B-uniform,0.5420954794661755,0.5333663675457
b,0.6586466165413534,Possibly missing,0.276651214358778,B-uniform,0.5420954794661755,0.5333663675457
b,0.6609774436090226,Possibly missing,0.27646622970426343,B-uniform,0.5420954794661755,0.5333663675457
b,0.6633082706766917,Possibly missing,0.2762722476781236,B-uniform,0.5420954794661755,0.5333663675457
b,0.6656390977443609,Possibly missing,0.27606923898290076,B-uniform,0.5420954794661755,0.5333663675457
b,0.6679699248120301,Possibly missing,0.27585717391905207,B-uniform,0.5420954794661755,0.5333663675457
b,0.6703007518796993,Possibly missing,0.2756360223814024,B-uniform,0.5420954794661755,0.5333663675457
b,0.6726315789473685,Possibly missing,0.2754057538555446,B-uniform,0.5420954794661755,0.5333663675457
b,0.6749624060150377,Possibly missing,0.275166337414185,B-uniform,0.5420954794661755,0.5333663675457
b,0.6772932330827068,Possibly missing,0.2749177417134352,B-uniform,0.5420954794661755,0.5333663675457
b,0.6796240601503759,Possibly missing,0.27465993498904684,B-uniform,0.5420954794661755,0.5333663675457
b,0.6819548872180451,Possibly missing,0.2743928850525907,B-uniform,0.5420954794661755,0.5333663675457
b,0.6842857142857143,Possibly missing,0.2741165592875786,B-uniform,0.5420954794661755,0.5333663675457
b,0.6866165413533835,Possibly missing,0.2738309246455267,B-uniform,0.5420954794661755,0.5333663675457
b,0.6889473684210526,Possibly missing,0.2735359476419599,B-uniform,0.5420954794661755,0.5333663675457
b,0.6912781954887218,Possibly missing,0.27323159435235655,B-uniform,0.5420954794661755,0.5333663675457
b,0.693609022556391,Possibly missing,0.27291783040803275,B-uniform,0.5420954794661755,0.5333663675457
b,0.6959398496240602,Possibly missing,0.2725946209919638,B-uniform,0.5420954794661755,0.5333663675457
b,0.6982706766917294,Possibly missing,0.27226193083454414,B-uniform,0.5420954794661755,0.5333663675457
b,0.7006015037593986,Possibly missing,0.27191972420928356,B-uniform,0.5420954794661755,0.5333663675457
b,0.7029323308270677,Possibly missing,0.27156796492843843,B-uniform,0.5420954794661755,0.5333663675457
b,0.7052631578947368,Possibly missing,0.27120661633857784,B-uniform,0.5420954794661755,0.5333663675457
b,0.707593984962406,Possibly missing,0.2708356413160832,B-uniform,0.5420954794661755,0.5333663675457
b,0.7099248120300752,Possibly missing,0.27045500226258024,B-uniform,0.5420954794661755,0.5333663675457
b,0.7122556390977444,Possibly missing,0.27006466110030253,B-uniform,0.5420954794661755,0.5333663675457
b,0.7145864661654135,Possibly missing,0.2696645792673856,B-uniform,0.5420954794661755,0.5333663675457
b,0.7169172932330827,Possibly missing,0.26925471771308984,B-uniform,0.5420954794661755,0.5333663675457
b,0.7192481203007519,Possibly missing,0.26883503689295246,B-uniform,0.5420954794661755,0.5333663675457
b,0.7215789473684211,Possibly missing,0.268405496763866,B-uniform,0.5420954794661755,0.5333663675457
b,0.7239097744360903,Possibly missing,0.2679660567790825,B-uniform,0.5420954794661755,0.5333663675457
b,0.7262406015037595,Possibly missing,0.2675166758831437,B-uniform,0.5420954794661755,0.5333663675457
b,0.7285714285714286,Possibly missing,0.26705731250673403,B-uniform,0.5420954794661755,0.5333663675457
b,0.7309022556390977,Possibly missing,0.2665879245614557,B-uniform,0.5420954794661755,0.5333663675457
b,0.7332330827067669,Possibly missing,0.26610846943452604,B-uniform,0.5420954794661755,0.5333663675457
b,0.7355639097744361,Possibly missing,0.2656189039833941,B-uniform,0.5420954794661755,0.5333663675457
b,0.7378947368421053,Possibly missing,0.2651191845302762,B-uniform,0.5420954794661755,0.5333663675457
b,0.7402255639097745,Possibly missing,0.264609266856609,B-uniform,0.5420954794661755,0.5333663675457
b,0.7425563909774436,Possibly missing,0.26408910619741804,B-uniform,0.5420954794661755,0.5333663675457
b,0.7448872180451128,Possibly missing,0.2635586572356022,B-uniform,0.5420954794661755,0.5333663675457
b,0.747218045112782,Possibly missing,0.2630178740961301,B-uniform,0.5420954794661755,0.5333663675457
b,0.7495488721804512,Possibly missing,0.26246671034014996,B-uniform,0.5420954794661755,0.5333663675457
b,0.7518796992481204,Possibly missing,0.2619051189590084,B-uniform,0.5420954794661755,0.5333663675457
b,0.7542105263157894,Possibly missing,0.26133305236818016,B-uniform,0.5420954794661755,0.5333663675457
b,0.7565413533834586,Possibly missing,0.2607504624011034,B-uniform,0.5420954794661755,0.5333663675457
b,0.7588721804511278,Possibly missing,0.26015730030292294,B-uniform,0.5420954794661755,0.5333663675457
b,0.761203007518797,Possibly missing,0.25955351672413696,B-uniform,0.5420954794661755,0.5333663675457
b,0.7635338345864662,Possibly missing,0.2589390617141469,B-uniform,0.5420954794661755,0.5333663675457
b,0.7658646616541354,Possibly missing,0.25831388471470895,B-uniform,0.5420954794661755,0.5333663675457
b,0.7681954887218045,Possibly missing,0.25767793455328525,B-uniform,0.5420954794661755,0.5333663675457
b,0.7705263157894737,Possibly missing,0.257031159436293,B-uniform,0.5420954794661755,0.5333663675457
b,0.7728571428571429,Possibly missing,0.25637350694224964,B-uniform,0.5420954794661755,0.5333663675457
b,0.7751879699248121,Possibly missing,0.25570492401481404,B-uniform,0.5420954794661755,0.5333663675457
b,0.7775187969924813,Possibly missing,0.25502535695571865,B-uniform,0.5420954794661755,0.5333663675457
b,0.7798496240601503,Possibly missing,0.2543347514175944,B-uniform,0.5420954794661755,0.5333663675457
b,0.7821804511278195,Possibly missing,0.25363305239668366,B-uniform,0.5420954794661755,0.5333663675457
b,0.7845112781954887,Possibly missing,0.2529202042254415,B-uniform,0.5420954794661755,0.5333663675457
b,0.7868421052631579,Possibly missing,0.25219615056502187,B-uniform,0.5420954794661755,0.5333663675457
b,0.7891729323308271,Possibly missing,0.2514608343976474,B-uniform,0.5420954794661755,0.5333663675457
b,0.7915037593984963,Possibly missing,0.2507141980188605,B-uniform,0.5420954794661755,0.5333663675457
b,0.7938345864661654,Possibly missing,0.2499561830296548,B-uniform,0.5420954794661755,0.5333663675457
b,0.7961654135338346,Possibly missing,0.24918673032848299,B-uniform,0.5420954794661755,0.5333663675457
b,0.7984962406015038,Possibly missing,0.2484057801031405,B-uniform,0.5420954794661755,0.5333663675457
b,0.800827067669173,Possibly missing,0.2476132718225224,B-uniform,0.5420954794661755,0.5333663675457
b,0.8031578947368421,Possibly missing,0.2468091442282513,B-uniform,0.5420954794661755,0.5333663675457
b,0.8054887218045113,Possibly missing,0.2459933353261732,B-uniform,0.5420954794661755,0.5333663675457
b,0.8078195488721804,Possibly missing,0.24516578237772121,B-uniform,0.5420954794661755,0.5333663675457
b,0.8101503759398496,Possibly missing,0.24432642189114218,B-uniform,0.5420954794661755,0.5333663675457
b,0.8124812030075188,Possibly missing,0.24347518961258524,B-uniform,0.5420954794661755,0.5333663675457
b,0.814812030075188,Possibly missing,0.24261202051705047,B-uniform,0.5420954794661755,0.5333663675457
b,0.8171428571428572,Possibly missing,0.24173684879919313,B-uniform,0.5420954794661755,0.5333663675457
b,0.8194736842105264,Possibly missing,0.24084960786398327,B-uniform,0.5420954794661755,0.5333663675457
b,0.8218045112781955,Possibly missing,0.2399502303172161,B-uniform,0.5420954794661755,0.5333663675457
b,0.8241353383458647,Possibly missing,0.2390386479558725,B-uniform,0.5420954794661755,0.5333663675457
b,0.8264661654135339,Possibly missing,0.23811479175832478,B-uniform,0.5420954794661755,0.5333663675457
b,0.828796992481203,Possibly missing,0.23717859187438675,B-uniform,0.5420954794661755,0.5333663675457
b,0.8311278195488722,Possibly missing,0.2362299776152044,B-uniform,0.5420954794661755,0.5333663675457
b,0.8334586466165413,Possibly missing,0.23526887744298466,B-uniform,0.5420954794661755,0.5333663675457
b,0.8357894736842105,Possibly missing,0.23429521896055888,B-uniform,0.5420954794661755,0.5333663675457
b,0.8381203007518797,Possibly missing,0.23330892890077867,B-uniform,0.5420954794661755,0.5333663675457
b,0.8404511278195489,Possibly missing,0.2323099331157404,B-uniform,0.5420954794661755,0.5333663675457
b,0.8427819548872181,Possibly missing,0.23129815656583616,B-uniform,0.5420954794661755,0.5333663675457
b,0.8451127819548873,Possibly missing,0.23027352330862638,B-uniform,0.5420954794661755,0.5333663675457
b,0.8474436090225564,Possibly missing,0.22923595648753334,B-uniform,0.5420954794661755,0.5333663675457
b,0.8497744360902256,Possibly missing,0.22818537832034913,B-uniform,0.5420954794661755,0.5333663675457
b,0.8521052631578948,Possibly missing,0.227121710087558,B-uniform,0.5420954794661755,0.5333663675457
b,0.8544360902255639,Possibly missing,0.2260448721204666,B-uniform,0.5420954794661755,0.5333663675457
b,0.8567669172932331,Possibly missing,0.2249547837891411,B-uniform,0.5420954794661755,0.5333663675457
b,0.8590977443609022,Possibly missing,0.22385136349014556,B-uniform,0.5420954794661755,0.5333663675457
b,0.8614285714285714,Possibly missing,0.22273452863407928,B-uniform,0.5420954794661755,0.5333663675457
b,0.8637593984962406,Possibly missing,0.22160419563290865,B-uniform,0.5420954794661755,0.5333663675457
b,0.8660902255639098,Possibly missing,0.22046027988709,B-uniform,0.5420954794661755,0.5333663675457
b,0.868421052631579,Possibly missing,0.21930269577247893,B-uniform,0.5420954794661755,0.5333663675457
b,0.8707518796992482,Possibly missing,0.2181313566270232,B-uniform,0.5420954794661755,0.5333663675457
b,0.8730827067669173,Possibly missing,0.21694617473723385,B-uniform,0.5420954794661755,0.5333663675457
b,0.8754135338345865,Possibly missing,0.21574706132443083,B-uniform,0.5420954794661755,0.5333663675457
b,0.8777443609022557,Possibly missing,0.21453392653075962,B-uniform,0.5420954794661755,0.5333663675457
b,0.8800751879699248,Possibly missing,0.2133066794049732,B-uniform,0.5420954794661755,0.5333663675457
b,0.882406015037594,Possibly missing,0.21206522788797527,B-uniform,0.5420954794661755,0.5333663675457
b,0.8847368421052632,Possibly missing,0.21080947879812093,B-uniform,0.5420954794661755,0.5333663675457
b,0.8870676691729323,Possibly missing,0.20953933781626935,B-uniform,0.5420954794661755,0.5333663675457
b,0.8893984962406015,Possibly missing,0.20825470947058344,B-uniform,0.5420954794661755,0.5333663675457
b,0.8917293233082707,Possibly missing,0.2069554971210725,B-uniform,0.5420954794661755,0.5333663675457
b,0.8940601503759399,Possibly missing,0.20564160294387207,B-uniform,0.5420954794661755,0.5333663675457
b,0.8963909774436091,Possibly missing,0.20431292791525663,B-uniform,0.5420954794661755,0.5333663675457
b,0.8987218045112783,Possibly missing,0.20296937179537852,B-uniform,0.5420954794661755,0.5333663675457
b,0.9010526315789474,Possibly missing,0.20161083311172992,B-uniform,0.5420954794661755,0.5333663675457
b,0.9033834586466165,Possibly missing,0.20023720914232032,B-uniform,0.5420954794661755,0.5333663675457
b,0.9057142857142857,Possibly missing,0.1988483958985648,B-uniform,0.5420954794661755,0.5333663675457
b,0.9080451127819549,Possibly missing,0.19744428810787792,B-uniform,0.5420954794661755,0.5333663675457
b,0.9103759398496241,Possibly missing,0.19602477919596623,B-uniform,0.5420954794661755,0.5333663675457
b,0.9127067669172932,Possibly missing,0.1945897612688143,B-uniform,0.5420954794661755,0.5333663675457
b,0.9150375939849624,Possibly missing,0.19313912509435788,B-uniform,0.5420954794661755,0.5333663675457
b,0.9173684210526316,Possibly missing,0.19167276008383746,B-uniform,0.5420954794661755,0.5333663675457
b,0.9196992481203008,Possibly missing,0.19019055427282705,B-uniform,0.5420954794661755,0.5333663675457
b,0.92203007518797,Possibly missing,0.18869239430193022,B-uniform,0.5420954794661755,0.5333663675457
b,0.9243609022556392,Possibly missing,0.18717816539713752,B-uniform,0.5420954794661755,0.5333663675457
b,0.9266917293233083,Possibly missing,0.18564775134983827,B-uniform,0.5420954794661755,0.5333663675457
b,0.9290225563909774,Possibly missing,0.18410103449647972,B-uniform,0.5420954794661755,0.5333663675457
b,0.9313533834586466,Possibly missing,0.18253789569786597,B-uniform,0.5420954794661755,0.5333663675457
b,0.9336842105263158,Possibly missing,0.18095821431809028,B-uniform,0.5420954794661755,0.5333663675457
b,0.936015037593985,Possibly missing,0.17936186820309236,B-uniform,0.5420954794661755,0.5333663675457
b,0.9383458646616541,Possibly missing,0.17774873365883265,B-uniform,0.5420954794661755,0.5333663675457
b,0.9406766917293233,Possibly missing,0.1761186854290773,B-uniform,0.5420954794661755,0.5333663675457
b,0.9430075187969925,Possibly missing,0.17447159667278395,B-uniform,0.5420954794661755,0.5333663675457
b,0.9453383458646617,Possibly missing,0.1728073389410811,B-uniform,0.5420954794661755,0.5333663675457
b,0.9476691729323309,Possibly missing,0.1711257821538325,B-uniform,0.5420954794661755,0.5333663675457
b,0.95,Possibly missing,0.16942679457577753,B-uniform,0.5420954794661755,0.5333663675457
b,0.02,Phantom,0.5195320892292631,B-uniform,0.5420954794661755,0.5333663675457
b,0.022330827067669173,Phantom,0.5169522555660133,B-uniform,0.5420954794661755,0.5333663675457
b,0.024661654135338346,Phantom,0.5143826161100504,B-uniform,0.5420954794661755,0.5333663675457
b,0.02699248120300752,Phantom,0.5118231187142369,B-uniform,0.5420954794661755,0.5333663675457
b,0.029323308270676692,Phantom,0.509273711627515,B-uniform,0.5420954794661755,0.5333663675457
b,0.031654135338345865,Phantom,0.5067343434914505,B-uniform,0.5420954794661755,0.5333663675457
b,0.033984962406015035,Phantom,0.5042049633368172,B-uniform,0.5420954794661755,0.5333663675457
b,0.03631578947368421,Phantom,0.5016855205802174,B-uniform,0.5420954794661755,0.5333663675457
b,0.03864661654135339,Phantom,0.4991759650207423,B-uniform,0.5420954794661755,0.5333663675457
b,0.04097744360902256,Phantom,0.49667624683666656,B-uniform,0.5420954794661755,0.5333663675457
b,0.043308270676691726,Phantom,0.4941863165821816,B-uniform,0.5420954794661755,0.5333663675457
b,0.0456390977443609,Phantom,0.49170612518416446,B-uniform,0.5420954794661755,0.5333663675457
b,0.04796992481203008,Phantom,0.489235623938982,B-uniform,0.5420954794661755,0.5333663675457
b,0.05030075187969925,Phantom,0.48677476450933055,B-uniform,0.5420954794661755,0.5333663675457
b,0.05263157894736842,Phantom,0.48432349892111043,B-uniform,0.5420954794661755,0.5333663675457
b,0.0549624060150376,Phantom,0.48188177956033507,B-uniform,0.5420954794661755,0.5333663675457
b,0.05729323308270677,Phantom,0.47944955917007376,B-uniform,0.5420954794661755,0.5333663675457
b,0.05962406015037594,Phantom,0.4770267908474283,B-uniform,0.5420954794661755,0.5333663675457
b,0.06195488721804511,Phantom,0.4746134280405422,B-uniform,0.5420954794661755,0.5333663675457
b,0.0642857142857143,Phantom,0.47220942454564413,B-uniform,0.5420954794661755,0.5333663675457
b,0.06661654135338346,Phantom,0.4698147345041215,B-uniform,0.5420954794661755,0.5333663675457
b,0.06894736842105263,Phantom,0.46742931239962826,B-uniform,0.5420954794661755,0.5333663675457
b,0.0712781954887218,Phantom,0.4650531130552231,B-uniform,0.5420954794661755,0.5333663675457
b,0.07360902255639099,Phantom,0.4626860916305389,B-uniform,0.5420954794661755,0.5333663675457
b,0.07593984962406015,Phantom,0.46032820361898386,B-uniform,0.5420954794661755,0.5333663675457
b,0.07827067669172932,Phantom,0.4579794048449718,B-uniform,0.5420954794661755,0.5333663675457
b,0.0806015037593985,Phantom,0.45563965146118407,B-uniform,0.5420954794661755,0.5333663675457
b,0.08293233082706768,Phantom,0.4533088999458603,B-uniform,0.5420954794661755,0.5333663675457
b,0.08526315789473685,Phantom,0.4509871071001188,B-uniform,0.5420954794661755,0.5333663675457
b,0.08759398496240602,Phantom,0.44867423004530627,B-uniform,0.5420954794661755,0.5333663675457
b,0.0899248120300752,Phantom,0.4463702262203759,B-uniform,0.5420954794661755,0.5333663675457
b,0.09225563909774437,Phantom,0.44407505337929454,B-uniform,0.5420954794661755,0.5333663675457
b,0.09458646616541354,Phantom,0.44178866958847696,B-uniform,0.5420954794661755,0.5333663675457
b,0.09691729323308271,Phantom,0.4395110332242488,B-uniform,0.5420954794661755,0.5333663675457
b,0.09924812030075188,Phantom,0.4372421029703365,B-uniform,0.5420954794661755,0.5333663675457
b,0.10157894736842106,Phantom,0.4349818378153845,B-uniform,0.5420954794661755,0.5333663675457
b,0.10390977443609023,Phantom,0.43273019705049914,B-uniform,0.5420954794661755,0.5333663675457
b,0.1062406015037594,Phantom,0.43048714026681945,B-uniform,0.5420954794661755,0.5333663675457
b,0.10857142857142858,Phantom,0.42825262735311315,B-uniform,0.5420954794661755,0.5333663675457
b,0.11090225563909775,Phantom,0.4260266184934002,B-uniform,0.5420954794661755,0.5333663675457
b,0.11323308270676692,Phantom,0.4238090741646001,B-uniform,0.5420954794661755,0.5333663675457
b,0.11556390977443609,Phantom,0.4215999551342061,B-uniform,0.5420954794661755,0.5333663675457
b,0.11789473684210526,Phantom,0.4193992224579833,B-uniform,0.5420954794661755,0.5333663675457
b,0.12022556390977444,Phantom,0.41720683747769216,B-uniform,0.5420954794661755,0.5333663675457
b,0.12255639097744361,Phantom,0.4150227618188364,B-uniform,0.5420954794661755,0.5333663675457
b,0.12488721804511278,Phantom,0.41284695738843485,B-uniform,0.5420954794661755,0.5333663675457
b,0.12721804511278195,Phantom,0.4106793863728173,B-uniform,0.5420954794661755,0.5333663675457
b,0.12954887218045114,Phantom,0.4085200112354441,B-uniform,0.5420954794661755,0.5333663675457
b,0.1318796992481203,Phantom,0.40636879471474935,B-uniform,0.5420954794661755,0.5333663675457
b,0.13421052631578947,Phantom,0.40422569982200673,B-uniform,0.5420954794661755,0.5333663675457
b,0.13654135338345863,Phantom,0.4020906898392185,B-uniform,0.5420954794661755,0.5333663675457
b,0.1388721804511278,Phantom,0.3999637283170274,B-uniform,0.5420954794661755,0.5333663675457
b,0.141203007518797,Phantom,0.3978447790726505,B-uniform,0.5420954794661755,0.5333663675457
b,0.14353383458646615,Phantom,0.39573380618783516,B-uniform,0.5420954794661755,0.5333663675457
b,0.14586466165413534,Phantom,0.3936307740068374,B-uniform,0.5420954794661755,0.5333663675457
b,0.1481954887218045,Phantom,0.3915356471344213,B-uniform,0.5420954794661755,0.5333663675457
b,0.15052631578947367,Phantom,0.3894483904338801,B-uniform,0.5420954794661755,0.5333663675457
b,0.15285714285714286,Phantom,0.3873689690250789,B-uniform,0.5420954794661755,0.5333663675457
b,0.155187969924812,Phantom,0.3852973482825175,B-uniform,0.5420954794661755,0.5333663675457
b,0.1575187969924812,Phantom,0.3832334938334145,B-uniform,0.5420954794661755,0.5333663675457
b,0.15984962406015038,Phantom,0.38117737155581205,B-uniform,0.5420954794661755,0.5333663675457
b,0.16218045112781954,Phantom,0.3791289475767002,B-uniform,0.5420954794661755,0.5333663675457
b,0.16451127819548872,Phantom,0.37708818827016233,B-uniform,0.5420954794661755,0.5333663675457
b,0.16684210526315787,Phantom,0.37505506025553936,B-uniform,0.5420954794661755,0.5333663675457
b,0.16917293233082706,Phantom,0.3730295303956145,B-uniform,0.5420954794661755,0.5333663675457
b,0.17150375939849624,Phantom,0.3710115657948171,B-uniform,0.5420954794661755,0.5333663675457
b,0.1738345864661654,Phantom,0.3690011337974457,B-uniform,0.5420954794661755,0.5333663675457
b,0.17616541353383458,Phantom,0.36699820198590993,B-uniform,0.5420954794661755,0.5333663675457
b,0.17849624060150374,Phantom,0.3650027381789919,B-uniform,0.5420954794661755,0.5333663675457
b,0.18082706766917292,Phantom,0.3630147104301256,B-uniform,0.5420954794661755,0.5333663675457
b,0.1831578947368421,Phantom,0.36103408702569495,B-uniform,0.5420954794661755,0.5333663675457
b,0.18548872180451126,Phantom,0.3590608364833504,B-uniform,0.5420954794661755,0.5333663675457
b,0.18781954887218044,Phantom,0.3570949275503431,B-uniform,0.5420954794661755,0.5333663675457
b,0.19015037593984963,Phantom,0.3551363292018774,B-uniform,0.5420954794661755,0.5333663675457
b,0.19248120300751878,Phantom,0.3531850106394809,B-uniform,0.5420954794661755,0.5333663675457
b,0.19481203007518796,Phantom,0.351240941289392,B-uniform,0.5420954794661755,0.5333663675457
b,0.19714285714285715,Phantom,0.3493040908009646,B-uniform,0.5420954794661755,0.5333663675457
b,0.1994736842105263,Phantom,0.3473744290450908,B-uniform,0.5420954794661755,0.5333663675457
b,0.2018045112781955,Phantom,0.34545192611263925,B-uniform,0.5420954794661755,0.5333663675457
b,0.20413533834586464,Phantom,0.34353655231291186,B-uniform,0.5420954794661755,0.5333663675457
b,0.20646616541353383,Phantom,0.34162827817211605,B-uniform,0.5420954794661755,0.5333663675457
b,0.208796992481203,Phantom,0.3397270744318536,B-uniform,0.5420954794661755,0.5333663675457
b,0.21112781954887216,Phantom,0.337832912047627,B-uniform,0.5420954794661755,0.5333663675457
b,0.21345864661654135,Phantom,0.3359457621873601,B-uniform,0.5420954794661755,0.5333663675457
b,0.2157894736842105,Phantom,0.3340655962299367,B-uniform,0.5420954794661755,0.5333663675457
b,0.2181203007518797,Phantom,0.33219238576375343,B-uniform,0.5420954794661755,0.5333663675457
b,0.22045112781954887,Phantom,0.33032610258528944,B-uniform,0.5420954794661755,0.5333663675457
b,0.22278195488721803,Phantom,0.3284667186976912,B-uniform,0.5420954794661755,0.5333663675457
b,0.2251127819548872,Phantom,0.32661420630937255,B-uniform,0.5420954794661755,0.5333663675457
b,0.2274436090225564,Phantom,0.32476853783263054,B-uniform,0.5420954794661755,0.5333663675457
b,0.22977443609022555,Phantom,0.32292968588227583,B-uniform,0.5420954794661755,0.5333663675457
b,0.23210526315789473,Phantom,0.3210976232742784,B-uniform,0.5420954794661755,0.5333663675457
b,0.23443609022556391,Phantom,0.31927232302442815,B-uniform,0.5420954794661755,0.5333663675457
b,0.23676691729323307,Phantom,0.31745375834701006,B-uniform,0.5420954794661755,0.5333663675457
b,0.23909774436090225,Phantom,0.31564190265349373,B-uniform,0.5420954794661755,0.5333663675457
b,0.2414285714285714,Phantom,0.3138367295512379,B-uniform,0.5420954794661755,0.5333663675457
b,0.2437593984962406,Phantom,0.31203821284220873,B-uniform,0.5420954794661755,0.5333663675457
b,0.24609022556390978,Phantom,0.31024632652171236,B-uniform,0.5420954794661755,0.5333663675457
b,0.24842105263157893,Phantom,0.3084610447771419,B-uniform,0.5420954794661755,0.5333663675457
b,0.2507518796992481,Phantom,0.3066823419867377,B-uniform,0.5420954794661755,0.5333663675457
b,0.2530827067669173,Phantom,0.304910192718362,B-uniform,0.5420954794661755,0.5333663675457
b,0.2554135338345865,Phantom,0.3031445717282869,B-uniform,0.5420954794661755,0.5333663675457
b,0.25774436090225566,Phantom,0.30138545395999594,B-uniform,0.5420954794661755,0.5333663675457
b,0.2600751879699248,Phantom,0.2996328145429991,B-uniform,0.5420954794661755,0.5333663675457
b,0.262406015037594,Phantom,0.2978866287916614,B-uniform,0.5420954794661755,0.5333663675457
b,0.26473684210526316,Phantom,0.29614687220404384,B-uniform,0.5420954794661755,0.5333663675457
b,0.26706766917293234,Phantom,0.2944135204607585,B-uniform,0.5420954794661755,0.5333663675457
b,0.2693984962406015,Phantom,0.29268654942383615,B-uniform,0.5420954794661755,0.5333663675457
b,0.2717293233082707,Phantom,0.29096593513560626,B-uniform,0.5420954794661755,0.5333663675457
b,0.2740601503759399,Phantom,0.28925165381759044,B-uniform,0.5420954794661755,0.5333663675457
b,0.276390977443609,Phantom,0.28754368186940815,B-uniform,0.5420954794661755,0.5333663675457
b,0.2787218045112782,Phantom,0.2858419958676952,B-uniform,0.5420954794661755,0.5333663675457
b,0.2810526315789474,Phantom,0.284146572565034,B-uniform,0.5420954794661755,0.5333663675457
b,0.28338345864661657,Phantom,0.2824573888888975,B-uniform,0.5420954794661755,0.5333663675457
b,0.28571428571428575,Phantom,0.2807744219406036,B-uniform,0.5420954794661755,0.5333663675457
b,0.2880451127819549,Phantom,0.2790976489942832,B-uniform,0.5420954794661755,0.5333663675457
b,0.29037593984962407,Phantom,0.2774270474958592,B-uniform,0.5420954794661755,0.5333663675457
b,0.29270676691729325,Phantom,0.27576259506203854,B-uniform,0.5420954794661755,0.5333663675457
